X,Y,OBJECTID_1,OBJECTID,CompanyID,County,FacilityNa,Address,ProductsSe,Employees,YrEst,Latitude,Longitude,ImportKBIF,CompanyNam,Phone,Website,ByProducts,ModDate,Mfg,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,Main_NAICS,NAICS6,NAICSNatlI,NAICSNat_1,fPotMfgAsp,YrRmvd,ESRI_OID
-9534270.01988085,4545409.16736918,2506,2506,001t0000003snEv,Nelson,Promotional Wood Products,"10051 Bellwood Road, Boston, KY 40107 United States","Designer and manufacturer of displays, packaging, gift items and custom fabrications and CNC services.",13,1986,37.7588,-85.6478,414315300,Promotional Wood Products,502-833-4233,www.promowood.com, ,2021/12/01 00:00:00+00,1,337110, , , , , ,337110,337110,Wood Kitchen Cabinet and Countertop Manufacturing,Wood Kitchen Cabinet and Countertop Mfg.,0,0,475
-9523767.47184025,4609711.06003377,2507,2507,001t0000003slNq,Jefferson,Prosoft,"11420 Watterson Court
Suite 1000, Louisville, KY 40299 United States","Computer consulting services, application development",45,1998,38.214063,-85.553454,13415,Prosoft,(502) 890-7665,www.prosoft-us.com, ,2022/03/01 00:00:00+00,0,541511, , , , , ,541511,541511,Custom Computer Programming Services,Custom Computer Programming Services,0,0,817
-9548922.79016559,4614519.98489445,2508,2508,001t0000003sjq2,Jefferson,PSC Broadway,"1612 W Broadway, Louisville, KY 40203-3518 United States",Fiberglass fabricating,17,1980,38.247997,-85.779428,2898,Glasrite,502-589-5602, ,001t0000003sjq2AAA,2021/12/22 00:00:00+00,1,326199, , , , , ,326199,326199,All Other Plastics Product Manufacturing,All Other Plastics Product Manufacturing,0,0,285
-9551589.8945798,4614042.44958216,2509,2509,001t0000003sjiL,Jefferson,PSC Fabricating Co,"3001 W Kentucky St, Louisville, KY 40211-1505 United States",Centralized administrative offices; fabrication support,16,1959,38.244628,-85.803387,2430,PSC Fabricating Co,502-625-7700,www.pscofky.com, ,2021/12/16 00:00:00+00,1,326140,322130,326199, , , ,326140,326140,Polystyrene Foam Product Manufacturing,Polystyrene Foam Product Manufacturing,0,0,281
-9548522.59645756,4614322.67476462,2510,2510,001t0000003skrn,Jefferson,PSC Industries Inc,"745 South 15th Street, Louisville, KY 40210-1041 United States","Manufacture and conversion of non-metallic materials for use in acoustical, thermal, electrical and common gasketing applications.",49,1971,38.246605,-85.775833,7230,PSC Industries Inc,502-625-7850,www.pscindustries.com, ,2021/12/16 00:00:00+00,1,336390,326140,326199, , , ,336390,336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,0,0,462
-9547734.23168487,4615674.15510611,2511,2511,001t0000003sks5,Jefferson,PSC Industries Inc,"1100 W Market St, Louisville, KY 40203-1438 United States","Corporate headquarters; payroll, HR, accounting",15,1959,38.256139,-85.768751,7279,PSC Industries Inc,502-625-7700,http://pscindustries.com/, ,2021/12/16 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9551589.8945798,4614042.44958216,2512,2512,001t0000003skq8,Jefferson,PSC Office Products Div,"3001 West KY Street, Louisville, KY 40211 United States","Seals & gasket, toner cartridge components",10,1959,38.244628,-85.803387,6614,PSC Office Products Div,502-772-4251,http://pscindustries.com/, ,2021/12/16 00:00:00+00,1,333316,325520, , , , ,333316,333316,Photographic and Photocopying Equipment Manufacturing,Photographic and Photocopying Equipment Mfg.,0,0,374
-9868097.89107723,4407772.41891742,2513,2513,001t0000003smHs,Graves,PSI Control Solutions,"106 Youngblood Dr, Mayfield, KY 42066 United States",Electronic industrial control panels &wiring harness,33,1962,36.77486,-88.646626,5956,PSI Control Solutions,270-247-2476,www.psicontrolsolutions.com, ,2021/12/01 00:00:00+00,1,335314,334419, , , , ,335314,335314,Relay and Industrial Control Manufacturing,Relay and Industrial Control Manufacturing,0,0,439
-9420343.06898166,4712803.14652666,2514,2514,001t0000003smaZ,Boone,Purestream Inc,"10584 Dixie HWY, Walton, KY 41094 United States",Design and manufacture sewage treatment equipment. and wastewater treatment equipment,5,1971,38.938053,-84.624377,9332,Purestream Inc,859-371-9898,www.purestreaminc.com, ,2021/10/13 00:00:00+00,1,333318, , , , , ,333318,333318,Other Commercial and Service Industry Machinery Manufacturing,Other Commercial and Service Machinery Mfg.,0,0,375
-9501094.13411391,4611150.6412896,2515,2515,001t0000003sl9K,Shelby,Purnell Old Folks Sausage Inc,"6931 Shelbyville Rd, Simpsonville, KY 40067-6511 United States","Headquarters: Pork and turkey sausage products, sausage and biscuit sandwiches",270,1954,38.224223,-85.349776,2369,Purnell Old Folks Sausage Inc,502-722-5626,www.itsgooo-od.com,Pig ears - pet treats; Pig hearts - heart valves; Hash gutes - Heparin,2021/12/01 00:00:00+00,1,311612,551114, , , , ,311612,311612,Meat Processed from Carcasses,Meat Processed From Carcasses,0,0,164
-9316974.42048991,4528673.48472744,2516,2516,001t0000003sm1o,Lee,PWM Inc.,"1831 Old Highway 11, Beattyville, KY 41311-9039 United States","Machine shop: arc, MIG & TIG welding, drilling, boring, honing, cutting, general machining, stainless steel & sheet metal fabricating; tube frame; various tables; racking",1,1982,37.639847,-83.695801,4184,PWM Inc.,606-464-3697, , ,2021/11/23 00:00:00+00,1,332322,332710,811310, , , ,332322,332322,Sheet Metal Work Manufacturing,Sheet Metal Work Manufacturing,0,0,338
-9495545.51518435,4458247.16644583,2517,2517,001t0000003slu6,Adair,Pyles Concrete Inc,"2576 Campbellsville Rd, Columbia, KY 42728-9511 United States",Precast & ready-mixed concrete,65,1962,37.137187,-85.299932,3073,Pyles Concrete Inc,(270) 384-0252,www.pylesconcrete.com, ,2021/12/01 00:00:00+00,1,327320,327390, , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9406980.37766403,4590855.2522593,2518,2518,001t0000003skG9,Fayette,Q-Box,"1084 Whipple Ct, Lexington, KY 40511-1210 United States",Sheltered workshop: produces corrugated boxes and subassemblies.,10,1987,38.080855,-84.504338,4118,Q-Box,859-253-2658,www.qbox.employmentsolutionsinc.org, ,2021/12/01 00:00:00+00,1,322211,624310,488991, , , ,322211,322211,Corrugated and Solid Fiber Box Manufacturing,Corrugated and Solid Fiber Box Manufacturing,0,0,230
-9412153.39572127,4588133.22576485,2519,2519,001t0000003smFG,Fayette,Q E D Inc,"750 Enterprise Dr, Lexington, KY 40510-1030 United States","Surgical headlights, light sources, veterinary, dental lighting equipment, Clip on LED lighting, LED music stand lights, Small LED light shows for bands, tube amplifiers and effects pedals for guitar players. Custom LED lighting designs.",6,1971,38.061605,-84.550808,5768,Q E D Inc,859-231-0338,www.qed-medical.com, ,2021/10/13 00:00:00+00,1,339113,335129,334310, , ,423450,339113,339113,Surgical Appliance and Supplies Manufacturing,Surgical Appliance and Supplies Manufacturing,0,0,488
-9523594.48175333,4615711.15677993,2520,2520,001t0000003slbR,Jefferson,QSR Automations Inc,"2700 Buddeke Drive, Louisville, KY 40223 United States",Restaurant software and hardware,127,1996,38.2564,-85.5519,532325300,QSR Automations Inc,5022970221,www.qsrautomations.com, ,2021/12/01 00:00:00+00,0,541511, , , , , ,541511,541511,Custom Computer Programming Services,Custom Computer Programming Services,0,0,817
-9525578.19564939,4616968.25086933,2521,2521,001t0000003sn8O,Jefferson,Qualcomm Atheros Inc,"9960 Corporate Campus Drive
Suite 3300, Louisville, KY 40223 United States","Headquarters, develops wireless software for Bluetooth",27,2000,38.265267,-85.56972,253807903,Qualcomm Atheros Inc,502-708-3500,www.stonestreetone.com, ,2021/12/01 00:00:00+00,0,551114,541511, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9381290.27785281,4540983.49969797,2522,2522,001t0000003skqY,Madison,Qualex Machining,"1180 Berea Rd, Richmond, KY 40475 United States","Metal turning, threading, grooving, milling, drilling, tapping and welding, plasma & press brake laser",145,1994,37.727362,-84.27356,6770,Qualex Machining,859-624-5937,www.qualexmanufacturing.com, ,2022/02/16 00:00:00+00,1,332710, , , , , ,332710,332710,Machine Shops,Machine Shops,0,0,347
-9412083.37748455,4619195.30870639,2523,2523,001t0000003sgSM,Scott,Qualex Manufacturing LLC,"261 Triport Rd, Georgetown, KY 40324-9558 United States","Sheet metal fabricating, gas welding, assembly",265,1984,38.280973,-84.550179,1458,Qualex Manufacturing LLC,502-863-6348,www.qualexmanufacturing.com, ,2021/12/01 00:00:00+00,1,332322, , , , , ,332322,332322,Sheet Metal Work Manufacturing,Sheet Metal Work Manufacturing,0,0,338
-9835234.70040539,4443874.8900025,2524,2524,001t0000003skS9,Marshall,Quality Carriers Inc,"165 N. Main St., Calvert City, KY 42029 United States","Trucking, except local",31,1992,37.034193,-88.351411,460322605,Quality Carriers Inc,2703951788,qualitydistribution.com, ,2021/12/01 00:00:00+00,0,484121, , , , , ,484121,484121,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance TL",0,0,657
-9377610.50204622,4583196.80451265,2525,2525,001t0000003sl83,Clark,Quality Manufacturing Inc,"5855 Rockwell Rd, Winchester, KY 40391-8970 United States","Metal Fabrication, Production Machining, Development/Prototype/Production Tooling, Automated/Semi Automated Fixtures and Machines; Robotics Development",2,1965,38.026682,-84.240504,2591,"Quality Manufacturing Co., Inc.",859-744-0420,www.qmiky.com, ,2022/01/12 00:00:00+00,1,339999,561910, , , , ,339999,339999,All Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,0,0,502
-9539120.43639131,4583599.70049761,2526,2526,001t0000003sl9I,Bullitt,Quality Stone & Ready Mix Inc,"3260 N Preston Hwy, Shepherdsville, KY 40165-9461 United States","Mining, processing, sales of limestone. Sales of ready-mixed concrete",35,1965,38.029533,-85.691372,2366,Quality Stone & Ready Mix Inc,502-955-6962,www.QUALITYSTONEKY.COM, ,2022/02/10 00:00:00+00,1,327991,327320, , , , ,327991,327991,Cut Stone and Stone Product Manufacturing,Cut Stone and Stone Product Manufacturing,0,0,305
-9756315.50954599,4535815.48215541,2527,2527,001t0000003slpM,Henderson,Quality Tooling Inc,"14228 US Highway 41-A, Corydon, KY 42406-9701 United States","Tools, steel dies, jigs & plastic injection molds",16,1968,37.690634,-87.642468,2676,Quality Tooling Inc,270-533-9263,www.qualitytoolinginc.com, ,2021/11/11 00:00:00+00,1,333514, , , , , ,333514,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing","Special Tool, Die, Jig, and Fixture Mfg.",0,0,380
-9380857.57870442,4538094.40829327,2528,2528,001t0000003skYR,Madison,Quanex Building Products,"100 Mikron Way, Richmond, KY 40475-8805 United States",Vinyl extrusions for windows and doors,160,1995,37.706832,-84.269673,5012,Quanex Building Products,8596246402,www.quanex.com, ,2021/12/03 00:00:00+00,1,326199, , , , , ,326199,326199,All Other Plastics Product Manufacturing,All Other Plastics Product Manufacturing,0,0,285
-9513707.52757283,4626882.23092239,2529,2529,001t0000003smDp,Oldham,Quanics Inc,"6244 Old Lagrange Rd, Crestwood, KY 40014-7537 United States",Provide advanced wastewater treatment technology.,6,1999,38.335158,-85.463084,5673,Quanics Inc,502-992-8200,www.quanics.net, ,2021/12/01 00:00:00+00,1,333318, , , , , ,333318,333318,Other Commercial and Service Industry Machinery Manufacturing,Other Commercial and Service Machinery Mfg.,0,0,375
-9542985.11722839,4600097.23842144,2530,2530,001t0000003slHM,Jefferson,Quantum Ink Co,"4651 Melton Ave, Louisville, KY 40213-3433 United States",Printing ink,37,1997,38.146176,-85.726089,6620,Quantum Ink Company,502-364-8900,www.quantumink.com, ,2022/02/10 00:00:00+00,1,325910, , , , , ,325910,325910,Printing Ink Manufacturing,Printing Ink Manufacturing,0,0,270
-9410790.06507184,4579328.5228476,2531,2531,001t0000003sgGM,Fayette,"Quantum Spatial, Inc","523 Wellington Way, Suite 375, Lexington, KY 40503","Full-service Geospatial Solutions firm specializing in aerial imaging and data collection, aerial and mobile LiDAR collection and processing, photogrammetric mapping, GIS, remote sensing, and system integration",68,1969,37.999304,-84.538561,239707900,"Quantum Spatial, Inc",859-277-8700,www.quantumspatial.com,"Aerial imaging and data collection, aerial and mobile LiDAR collection and processing, photogrammetr",2021/11/11 00:00:00+00,0,541370,541360,541620, , , ,541370,541370,Surveying and Mapping (except Geophysical) Services,Other Surveying and Mapping Services,0,0,811
-9636432.94732682,4398127.64433866,2532,2532,001t0000003sijD,Simpson,Quick Draw Tarpaulin Systems,"141 Quick Draw Dr, Franklin, KY 42134-4902 United States",Attach aluminum components to UV coated vinyl tarpaulins and mount on tractor trailer trucks,15,2006,36.70543,-86.565545,246707900,Quick Draw Tarpaulin Systems,270-586-9333,www.quickdrawtarps.com, ,2021/12/01 00:00:00+00,1,336212, , , , , ,336212,336212,Truck Trailer Manufacturing,Truck Trailer Manufacturing,0,0,452
-9382225.03170711,4609899.36411337,2533,2533,001t0000003sgUV,Bourbon,Quick Tek Machining LLC,"139 Cleveland Dr, Paris, KY 40361-1601 United States",Contract and production machining.,5,1998,38.215392,-84.281957,2761,Quick Tek Machining LLC,(859) 987-2591,www.quicktekmachining.com, ,2021/11/11 00:00:00+00,1,332710,332721, , , , ,332710,332710,Machine Shops,Machine Shops,0,0,347
-9552957.45466702,4609647.44374405,2534,2534,001t0000003smDN,Jefferson,Quikrete Companies Inc,"3130 Millers Ln, Louisville, KY 40216-5346 United States",Ready-mixed concrete bagged concrete.,27,1940,38.213614,-85.815672,5625,Quikrete Companies Inc,502-776-2431,www.quikrete.com, ,2021/12/01 00:00:00+00,1,327320, , , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9524551.38411028,4611205.33668531,2535,2535,001t0000003sk0N,Jefferson,Quin Street,"10400 Linn Station Road
Suite 100, Louisville, KY 40223 United States",Business-to-business online media and database marketing,25,2003,38.224609,-85.560496,321907900,Narrow Cast Group LLc,5025838024,www.itbusinessedge.com, ,2021/12/01 00:00:00+00,0,519130, , , , , ,519130,519130,Internet Publishing and Broadcasting and Web Search Portals,Internet Publishing and Web Search Portals,0,0,730
-9406444.48510914,4586204.06132787,2536,2536,001t0000003smzl,Fayette,QX Networking & Design Inc,"333 W Vine St
Suite 1210, Lexington, KY 40507 United States",Internet service provider and data center and voice services for public,27,1999,38.047959,-84.499524,197107900,QX Networking & Design Inc,859-255-1928,www.qx.net, ,2022/03/30 00:00:00+00,0,517210, , , , , ,517210,517210,Wireless Telecommunications Carriers (except Satellite),Wireless Telecommunications Carriers,0,0,723
-9420870.05646816,4727190.23242176,2537,2537,001t0000003sluc,Boone,"R/k Belting Specialties, Inc.","1261 Jamike Ave, Erlanger, KY 41018-3115 United States","Manufacture, fabricate, and distribute custom conveyor and transmission belting",53,1982,39.038509,-84.629111,3146,F N Sheppard & Co,859-525-2358,www.fnsheppard.com, ,2021/12/13 00:00:00+00,1,326220, , , , , ,326220,326220,Rubber and Plastics Hoses and Belting Manufacturing,Rubber and Plastics Hose and Belting Mfg.,0,0,288
-9521641.15765049,4608789.46602232,2538,2538,001t0000003skRf,Jefferson,"R.C. Bigelow, Inc.","2401 Constant Comment Pl, Louisville, KY 40299-6319 United States",Specialty tea bag processing & packaging,123,1991,38.207558,-85.534353,4595,"R.C. Bigelow, Inc.",502-266-0022,www.bigelowtea.com, ,2022/03/15 00:00:00+00,1,311920, , , , , ,311920,311920,Coffee and Tea Manufacturing,Coffee and Tea Manufacturing,0,0,176
-9489367.06243442,4521925.61844923,2539,2539,001t0000003skA0,Marion,R. L. Schreiber Inc,"710 Hendrickson Drive, Lebanon, KY 40033 United States","Manufactures and distributes concentrated soup bases, spices, and seasoning blends to the food service industry",55,2011,37.591831,-85.24443,386115305,RL Schreiber Inc,(954) 972-7102,www.rlschreiber.com, ,2021/10/13 00:00:00+00,1,311942, , , , , ,311942,311942,Spice and Extract Manufacturing,Spice and Extract Manufacturing,0,0,179
-9195702.82595395,4641615.61458222,2540,2540,001t0000003shW0,Boyd,R & D Associates Inc,"100 53rd Street, Catlettsburg, KY 41129-1402 United States","Inland river shipyard, Barge & Boat repair, Drydock service, New construction small barges & stern-wheel boats, arc welding",10,1990,38.4389,-82.6064,5348,R & D Associates Inc,(606) 325-0008, , ,2021/12/01 00:00:00+00,1,336611,336612,811310, , , ,336611,336611,Ship Building and Repairing,Ship Building and Repairing,0,0,470
